 variables="eta", "eta_rhs"
      0.000000000000000000E+00      0.108923750383092077E+01
      0.100000000000000006E+00      0.328539865761007355E+00
      0.200000000000000011E+00      0.647249495614867332E+00
      0.300000000000000044E+00      0.955648121408875451E+00
      0.400000000000000022E+00      0.125327274307200565E+01
      0.500000000000000000E+00      0.153969136359511083E+01
      0.600000000000000089E+00      0.181451824570134823E+01
      0.700000000000000067E+00      0.207743081099514892E+01
      0.800000000000000044E+00      0.232818736186629227E+01
      0.900000000000000022E+00      0.256664451937745142E+01
      0.100000000000000000E+01      0.279277302655350779E+01
      0.110000000000000009E+01      0.300667042611225099E+01
      0.120000000000000018E+01      0.320856914316201314E+01
      0.130000000000000004E+01      0.339883872763333450E+01
      0.140000000000000013E+01      0.357798144529626860E+01
      0.150000000000000000E+01      0.374662101261347358E+01
      0.160000000000000009E+01      0.390548496762769570E+01
      0.170000000000000018E+01      0.405538184484936082E+01
      0.180000000000000004E+01      0.419717486062151934E+01
      0.190000000000000013E+01      0.433175412556338024E+01
      0.200000000000000000E+01      0.446000943914375014E+01
      0.210000000000000009E+01      0.458280550131808706E+01
      0.220000000000000018E+01      0.470096095889975452E+01
      0.230000000000000027E+01      0.481523217921419899E+01
      0.240000000000000036E+01      0.492630210325976670E+01
      0.250000000000000000E+01      0.503477405090187524E+01
      0.260000000000000009E+01      0.514116997962869693E+01
      0.270000000000000018E+01      0.524593245519122942E+01
      0.280000000000000027E+01      0.534942947278013570E+01
      0.290000000000000036E+01      0.545196125209495452E+01
      0.300000000000000000E+01      0.555376819270432076E+01
      0.310000000000000009E+01      0.565503929051008569E+01
      0.320000000000000018E+01      0.575592045759842819E+01
      0.330000000000000027E+01      0.585652233637240371E+01
      0.340000000000000036E+01      0.595692733967699617E+01
      0.350000000000000000E+01      0.605719577161142819E+01
      0.360000000000000009E+01      0.615737098327577925E+01
      0.370000000000000018E+01      0.625748359196546655E+01
      0.380000000000000027E+01      0.635755484234868096E+01
      0.390000000000000036E+01      0.645759921696378925E+01
      0.400000000000000000E+01      0.655762641508585276E+01
      0.410000000000000053E+01      0.665764281811085645E+01
      0.420000000000000018E+01      0.675765255033796208E+01
      0.429999999999999982E+01      0.685765823003162822E+01
      0.440000000000000036E+01      0.695766148976070031E+01
      0.450000000000000000E+01      0.705766332926051465E+01
      0.460000000000000053E+01      0.715766434971913945E+01
      0.470000000000000018E+01      0.725766490611265613E+01
      0.480000000000000071E+01      0.735766520421883552E+01
      0.490000000000000036E+01      0.745766536113614809E+01
      0.500000000000000000E+01      0.755766544226730730E+01
      0.510000000000000053E+01      0.765766548346040921E+01
      0.520000000000000018E+01      0.775766550399476618E+01
      0.530000000000000071E+01      0.785766551404217850E+01
      0.540000000000000036E+01      0.795766551886650308E+01
      0.550000000000000000E+01      0.805766552113907508E+01
      0.560000000000000053E+01      0.815766552218905616E+01
      0.570000000000000018E+01      0.825766552266473219E+01
      0.580000000000000071E+01      0.835766552287597442E+01
      0.590000000000000036E+01      0.845766552296790408E+01
      0.600000000000000000E+01      0.855766552300709726E+01
      0.610000000000000053E+01      0.865766552302346426E+01
      0.620000000000000018E+01      0.875766552303015366E+01
      0.630000000000000071E+01      0.885766552303282850E+01
      0.640000000000000036E+01      0.895766552303387797E+01
      0.650000000000000000E+01      0.905766552303427730E+01
      0.660000000000000053E+01      0.915766552303442793E+01
      0.670000000000000018E+01      0.925766552303448265E+01
      0.680000000000000071E+01      0.935766552303450183E+01
      0.690000000000000036E+01      0.945766552303451036E+01
      0.700000000000000000E+01      0.955766552303451178E+01
      0.710000000000000053E+01      0.965766552303451142E+01
      0.720000000000000018E+01      0.975766552303451107E+01
      0.730000000000000071E+01      0.985766552303451249E+01
      0.740000000000000036E+01      0.995766552303451213E+01
      0.750000000000000000E+01      0.100576655230345118E+02
      0.760000000000000053E+01      0.101576655230345132E+02
      0.770000000000000018E+01      0.102576655230345111E+02
      0.780000000000000071E+01      0.103576655230345125E+02
      0.790000000000000036E+01      0.104576655230345121E+02
      0.800000000000000000E+01      0.105576655230345118E+02
      0.809999999999999964E+01      0.106576655230345114E+02
      0.820000000000000107E+01      0.107576655230345128E+02
      0.830000000000000071E+01      0.108576655230345125E+02
      0.840000000000000036E+01      0.109576655230345121E+02
      0.850000000000000000E+01      0.110576655230345118E+02
      0.859999999999999964E+01      0.111576655230345114E+02
      0.870000000000000107E+01      0.112576655230345128E+02
      0.880000000000000071E+01      0.113576655230345125E+02
      0.890000000000000036E+01      0.114576655230345121E+02
      0.900000000000000000E+01      0.115576655230345118E+02
      0.909999999999999964E+01      0.116576655230345114E+02
      0.920000000000000107E+01      0.117576655230345128E+02
      0.930000000000000071E+01      0.118576655230345125E+02
      0.940000000000000036E+01      0.119576655230345121E+02
      0.950000000000000000E+01      0.120576655230345118E+02
      0.960000000000000142E+01      0.121576655230345132E+02
      0.970000000000000107E+01      0.122576655230345128E+02
      0.980000000000000071E+01      0.123576655230345125E+02
      0.990000000000000036E+01      0.124576655230345121E+02
      0.100000000000000000E+02      0.125576655230345118E+02
