 variables = "i","f","fp","fdp","r_eta","r_eta_avg","r_eta_avg_prime","y0","y0_a
 vg","y0_avg_prime"
      0.220000000000000018E+01      0.265636283602330403E+01      0.195002439306494946E+01      0.158618719992638157E+00      0.914713730872655367E-01      0.112548747598535503E+01     -0.148256649033959533E+02      0.520689869693051685E-01      0.956263884864046787E+00     -0.126452850358835729E+02
      0.230000000000000027E+01      0.285197529102720493E+01      0.196423209446849478E+01      0.119747755274388079E+00      0.718375266758592285E-01      0.113365292097351111E+01     -0.149704334949481410E+02      0.404029691517408251E-01      0.960887482670098714E+00     -0.127288538437123950E+02
      0.240000000000000036E+01      0.304885636876713040E+01      0.197487564789402925E+01      0.885418036614812332E-01      0.556491331291593463E-01      0.114002725396376214E+01     -0.150857865734448087E+02      0.309382348073805359E-01      0.964454542868054876E+00     -0.127946065503991981E+02
      0.250000000000000000E+01      0.324668051974886973E+01      0.198268494694393271E+01      0.641061634131533942E-01      0.425171534876360585E-01      0.114493556829460208E+01     -0.151764792391379437E+02      0.233736656323325319E-01      0.967170137890040360E+00     -0.128456869650460650E+02
      0.260000000000000009E+01      0.344519129290676140E+01      0.198829552892287054E+01      0.454396967024462972E-01      0.320346276694707804E-01      0.114866315735245728E+01     -0.152468294202345138E+02      0.174186348823564124E-01      0.969209752915774936E+00     -0.128848574611212499E+02
      0.270000000000000018E+01      0.364419157713569453E+01      0.199224184855261099E+01      0.315266305484881715E-01      0.237995909988973180E-01      0.115145486828587584E+01     -0.153006644087790900E+02      0.128017494927703378E-01      0.970720772134531340E+00     -0.129145007828995055E+02
      0.280000000000000027E+01      0.384353352705282880E+01      0.199495885463903355E+01      0.214069351061587712E-01      0.174322245373740164E-01      0.115351645906268918E+01     -0.153413012936456266E+02      0.927701870908007042E-02      0.971824710544624049E+00     -0.129366349328746022E+02
      0.290000000000000036E+01      0.404310891025481212E+01      0.199678962421910655E+01      0.142232386677384175E-01      0.125864888587170504E-01      0.115501739473249376E+01     -0.153715548577611507E+02      0.662751387313999674E-02      0.972619937173734961E+00     -0.129529382856582060E+02
      0.300000000000000000E+01      0.424284038508330141E+01      0.199799675827832712E+01      0.924579227049264485E-02      0.895687931150752556E-02      0.115609456314100512E+01     -0.153937660409226229E+02      0.466678374454764823E-02      0.973184652054619237E+00     -0.129647818666832997E+02
      0.310000000000000009E+01      0.444267399792169382E+01      0.199877549715885827E+01      0.587931762376536944E-02      0.628114700065479474E-02      0.115685646445661328E+01     -0.154098443434880394E+02      0.323841964696298642E-02      0.973579912224194821E+00     -0.129732658217243948E+02
      0.320000000000000018E+01      0.464257300251856364E+01      0.199926694693188067E+01      0.365664118855673443E-02      0.433989986355999210E-02      0.115738751679982399E+01     -0.154213182985694708E+02      0.221422603576092083E-02      0.973852544508331031E+00     -0.129792574194220993E+02
      0.330000000000000027E+01      0.484251296368823780E+01      0.199957030349780429E+01      0.222405255972001796E-02      0.295397313059110904E-02      0.115775221044953147E+01     -0.154293891496299622E+02      0.149145457034824121E-02      0.974037828538636519E+00     -0.129834283947672997E+02
      0.340000000000000036E+01      0.504247801630555692E+01      0.199975342935223699E+01      0.132266008267578551E-02      0.198037062546482052E-02      0.115799892763733414E+01     -0.154349839685812409E+02      0.989518119671407544E-03      0.974161877173137514E+00     -0.129862899786764423E+02
      0.350000000000000000E+01      0.524245810258182754E+01      0.199986152330515088E+01      0.768994639511753507E-03      0.130745313567956337E-02      0.115816331882539147E+01     -0.154388055189181710E+02      0.646531531720767778E-03      0.974243679655706907E+00     -0.129882244997195677E+02
      0.360000000000000009E+01      0.544244699679513744E+01      0.199992390255004127E+01      0.437018084262987059E-03      0.849907620942828954E-03      0.115827118686322250E+01     -0.154413771324991949E+02      0.415943558259714333E-03      0.974296803410205969E+00     -0.129895129374253777E+02
      0.370000000000000018E+01      0.564244093629537424E+01      0.199995909058803445E+01      0.242718701194498843E-03      0.543887396263663977E-03      0.115834087661408303E+01     -0.154430816825292272E+02      0.263441364973270357E-03      0.974330772656367472E+00     -0.129903582193969829E+02
      0.380000000000000027E+01      0.584243770086425673E+01      0.199997849019599849E+01      0.131722155591215473E-03      0.342580846816316494E-03      0.115838520002623691E+01     -0.154441943789835801E+02      0.164234334270499139E-03      0.974352156441329775E+00     -0.129909043710708882E+02
      0.390000000000000036E+01      0.604243601150746468E+01      0.199998894119595039E+01      0.698372837364763060E-04      0.212352968588621596E-03      0.115841294671700723E+01     -0.154449095850297038E+02      0.100762538421606530E-03      0.974365406284964486E+00     -0.129912518460055608E+02
      0.400000000000000000E+01      0.624243514897640228E+01      0.199999444180616814E+01      0.361665348936926243E-04      0.129514436048922481E-03      0.115843004008723915E+01     -0.154453621670534869E+02      0.608293427797484366E-04      0.974373485879024503E+00     -0.129914694951085821E+02
      0.410000000000000053E+01      0.644243471846246951E+01      0.199999726974573799E+01      0.182907896304545790E-04      0.777078466735351217E-04      0.115844040120137515E+01     -0.154456440693254109E+02      0.361267199632236884E-04      0.974378333682161646E+00     -0.129916036904566425E+02
      0.420000000000000018E+01      0.664243450844893246E+01      0.199999868962199678E+01      0.903182667250429700E-05      0.458584489217372680E-04      0.115844657951615471E+01     -0.154458168748880080E+02      0.211040798994731087E-04      0.974381195222154939E+00     -0.129916851211942443E+02
      0.429999999999999982E+01      0.684243440834965622E+01      0.199999938570899527E+01      0.435355874635083446E-05      0.266134423813070430E-04      0.115845020311072022E+01     -0.154459211057849100E+02      0.121240102543481123E-04      0.974382856626662575E+00     -0.129917337430708049E+02
      0.440000000000000036E+01      0.704243436174947579E+01      0.199999971884165695E+01      0.204806303134812225E-05      0.151854493554261540E-04      0.115845229305530717E+01     -0.154459829551785592E+02      0.684834876405082325E-05      0.974383805244613543E+00     -0.129917623050562572E+02
      0.450000000000000000E+01      0.724243434057040592E+01      0.199999987444392135E+01      0.940097511539143755E-06      0.851755479466466644E-05      0.115845347820551448E+01     -0.154460190540729858E+02      0.380277732965198589E-05      0.974384337800918154E+00     -0.129917788086256465E+02
      0.460000000000000053E+01      0.744243433118102882E+01      0.199999994536251324E+01      0.420949236936414778E-06      0.469544339001539655E-05      0.115845413885542370E+01     -0.154460397740653992E+02      0.207541509141597308E-05      0.974384631710539462E+00     -0.129917881867952705E+02
      0.470000000000000018E+01      0.764243432712709847E+01      0.199999997689413056E+01      0.183825665517528154E-06      0.254345502359581514E-05      0.115845450080034440E+01     -0.154460514674051588E+02      0.111303633699867161E-05      0.974384791133110606E+00     -0.129917934267208963E+02
      0.480000000000000071E+01      0.784243432542873720E+01      0.199999999056721789E+01      0.782690601173564051E-07      0.135352474957075085E-05      0.115845469564933290E+01     -0.154460579545708701E+02      0.586438842943024316E-06      0.974384876106869635E+00     -0.129917963048692915E+02
      0.490000000000000036E+01      0.804243432474468278E+01      0.199999999634829773E+01      0.324836620206111237E-07      0.707471972120505764E-06      0.115845479869916912E+01     -0.154460614917002470E+02      0.303494698176445561E-06      0.974384920603546534E+00     -0.129917978586664091E+02
      0.500000000000000000E+01      0.824243432448650104E+01      0.199999999873092760E+01      0.131373946565197496E-07      0.363125285567330220E-06      0.115845485222903188E+01     -0.154460633868181887E+02      0.154240183376559388E-06      0.974384943490290589E+00     -0.129917986829530090E+02
      0.510000000000000053E+01      0.844243432440262431E+01      0.199999999968787434E+01      0.517602475174399280E-08      0.182981913508433504E-06      0.115845487953439186E+01     -0.154460643843304428E+02      0.769594416414743491E-07      0.974384955050272006E+00     -0.129917991125608463E+02
      0.520000000000000018E+01      0.864243432438827242E+01      0.200000000006230882E+01      0.198606926823925446E-08      0.905026174555463365E-07      0.115845489320861850E+01     -0.154460649000357755E+02      0.376912712262495215E-07      0.974384960782807563E+00     -0.129917993324889327E+02
      0.530000000000000071E+01      0.884243432440093713E+01      0.200000000020499735E+01      0.741935095752246726E-09      0.439246937250136716E-07      0.115845489992998396E+01     -0.154460651618469758E+02      0.181145327038197699E-07      0.974384963573097673E+00     -0.129917994430508070E+02
      0.540000000000000036E+01      0.904243432442382655E+01      0.200000000025793812E+01      0.269753801118918318E-09      0.209141639022667153E-07      0.115845490317192690E+01     -0.154460652923368418E+02      0.854102739092732983E-08      0.974384964905875450E+00     -0.129917994976196400E+02
      0.550000000000000000E+01      0.924243432445048541E+01      0.200000000027705571E+01      0.954222935517682595E-10      0.976656700085246586E-08      0.115845490470596357E+01     -0.154460653561724204E+02      0.394979742439199842E-08      0.974384965530417091E+00     -0.129917995240555264E+02
      0.560000000000000053E+01      0.944243432447849429E+01      0.200000000028377256E+01      0.328289308611732581E-10      0.447192202795124128E-08      0.115845490541788787E+01     -0.154460653868159028E+02      0.179102661829329665E-08      0.974384965817458260E+00     -0.129917995366229064E+02
      0.570000000000000018E+01      0.964243432450697568E+01      0.200000000028606806E+01      0.109805827448235740E-10      0.200712307509571983E-08      0.115845490574184029E+01     -0.154460654012467238E+02      0.796100622648258273E-09      0.974384965946814563E+00     -0.129917995424840829E+02
      0.580000000000000071E+01      0.984243432453561695E+01      0.200000000028683056E+01      0.356932210424657399E-11      0.882781142326064801E-09      0.115845490588633537E+01     -0.154460654079118047E+02      0.346771910448395597E-09      0.974384966003958297E+00     -0.129917995451650903E+02
      0.590000000000000036E+01      0.100424343245643115E+02      0.200000000028707658E+01      0.112709398750531374E-11      0.380362729776705623E-09      0.115845490594949263E+01     -0.154460654109301014E+02      0.147977614315701153E-09      0.974384966028695731E+00     -0.129917995463675329E+02
      0.600000000000000000E+01      0.102424343245930221E+02      0.200000000028715386E+01      0.345591353525341500E-12      0.160498078491357256E-09      0.115845490597653544E+01     -0.154460654122698848E+02      0.618421994409636250E-10      0.974384966039186673E+00     -0.129917995468961696E+02
      0.610000000000000053E+01      0.104424343246217379E+02      0.200000000028717739E+01      0.102848926207558331E-12      0.663015923801070767E-10      0.115845490598787548E+01     -0.154460654128526542E+02      0.253026150041691032E-10      0.974384966043543965E+00     -0.129917995471239145E+02
      0.620000000000000018E+01      0.106424343246504556E+02      0.200000000028718450E+01      0.296939275832780773E-13      0.268046025539310916E-10      0.115845490599253065E+01     -0.154460654131009711E+02      0.101317862081379049E-10      0.974384966045315659E+00     -0.129917995472200314E+02
      0.630000000000000071E+01      0.108424343246791750E+02      0.200000000028718627E+01      0.831292441190817268E-14      0.106015291624675569E-10      0.115845490599440115E+01     -0.154460654132045896E+02      0.396906934058768569E-11      0.974384966046020651E+00     -0.129917995472597596E+02
      0.640000000000000036E+01      0.110424343247078944E+02      0.200000000028718672E+01      0.225546213300042474E-14      0.410049956230767596E-11      0.115845490599513634E+01     -0.154460654132469202E+02      0.152057655798402361E-11      0.974384966046295098E+00     -0.129917995472758339E+02
      0.650000000000000000E+01      0.112424343247366139E+02      0.200000000028718672E+01      0.592760517799179933E-15      0.155039380518995108E-11      0.115845490599541878E+01     -0.154460654132638435E+02      0.569471756149294395E-12      0.974384966046399570E+00     -0.129917995472821985E+02
      0.660000000000000053E+01      0.114424343247653333E+02      0.200000000028718672E+01      0.150813463753854125E-15      0.572801495058752298E-12      0.115845490599552514E+01     -0.154460654132704569E+02      0.208400962341584639E-12      0.974384966046438650E+00     -0.129917995472846606E+02
      0.670000000000000018E+01      0.116424343247940527E+02      0.200000000028718672E+01      0.371245359457120139E-16      0.206697124128479169E-12      0.115845490599556422E+01     -0.154460654132729918E+02      0.744906315641590512E-13      0.974384966046452750E+00     -0.129917995472855985E+02
      0.680000000000000071E+01      0.118424343248227721E+02      0.200000000028718672E+01      0.883633217853824440E-17      0.728173813317055698E-13      0.115845490599557799E+01     -0.154460654132739386E+02      0.259943890537910432E-13      0.974384966046457635E+00     -0.129917995472859467E+02
      0.690000000000000036E+01      0.120424343248514916E+02      0.200000000028718672E+01      0.203230689375860222E-17      0.250321626564003965E-13      0.115845490599558310E+01     -0.154460654132742814E+02      0.885167392737096938E-14      0.974384966046459411E+00     -0.129917995472860675E+02
      0.700000000000000000E+01      0.122424343248802110E+02      0.200000000028718672E+01      0.451350762261244375E-18      0.839278771385056504E-14      0.115845490599558465E+01     -0.154460654132744057E+02      0.293981726375592633E-14      0.974384966046460188E+00     -0.129917995472861119E+02
      0.710000000000000053E+01      0.124424343249089304E+02      0.200000000028718672E+01      0.967235476520984530E-19      0.274302164264578726E-14      0.115845490599558509E+01     -0.154460654132744484E+02      0.951775269240649908E-15      0.974384966046460299E+00     -0.129917995472861296E+02
      0.720000000000000018E+01      0.126424343249376498E+02      0.200000000028718672E+01      0.199853556603809034E-19      0.873425381555547836E-15      0.115845490599558509E+01     -0.154460654132744626E+02      0.300210255071348283E-15      0.974384966046460299E+00     -0.129917995472861350E+02
      0.730000000000000071E+01      0.128424343249663693E+02      0.200000000028718672E+01      0.397835308266747385E-20      0.270795434195988544E-15      0.115845490599558509E+01     -0.154460654132744661E+02      0.922015992788162062E-16      0.974384966046460299E+00     -0.129917995472861350E+02
      0.740000000000000036E+01      0.130424343249950887E+02      0.200000000028718672E+01      0.762319339840722321E-21      0.816971841877541542E-16      0.115845490599558509E+01     -0.154460654132744661E+02      0.275552199440943450E-16      0.974384966046460299E+00     -0.129917995472861350E+02
      0.750000000000000000E+01      0.132424343250238081E+02      0.200000000028718672E+01      0.140482348505401758E-21      0.239684009386242494E-16      0.115845490599558532E+01     -0.154460654132744661E+02      0.800824226460539456E-17      0.974384966046460299E+00     -0.129917995472861350E+02
      0.760000000000000053E+01      0.134424343250525276E+02      0.200000000028718672E+01      0.248738892977274250E-22      0.683339782892339667E-17      0.115845490599558532E+01     -0.154460654132744661E+02      0.226171171812467393E-17      0.974384966046460299E+00     -0.129917995472861350E+02
      0.770000000000000018E+01      0.136424343250812470E+02      0.200000000028718672E+01      0.422730466490649867E-23      0.189182728159824303E-17      0.115845490599558532E+01     -0.154460654132744679E+02      0.620275809664863707E-18      0.974384966046460299E+00     -0.129917995472861350E+02
      0.780000000000000071E+01      0.138424343251099664E+02      0.200000000028718672E+01      0.688834308719966083E-24      0.508200702258574374E-18      0.115845490599558532E+01     -0.154460654132744679E+02      0.165059756312339510E-18      0.974384966046460299E+00     -0.129917995472861350E+02
      0.790000000000000036E+01      0.140424343251386858E+02      0.200000000028718672E+01      0.107498144030430872E-24      0.132354431629622084E-18      0.115845490599558532E+01     -0.154460654132744679E+02      0.425839640234915295E-19      0.974384966046460299E+00     -0.129917995472861350E+02
      0.800000000000000000E+01      0.142424343251674053E+02      0.200000000028718672E+01      0.160469705829139797E-25      0.333893644443479584E-19      0.115845490599558532E+01     -0.154460654132744679E+02      0.106418169789283568E-19      0.974384966046460299E+00     -0.129917995472861350E+02
      0.809999999999999964E+01      0.144424343251961247E+02      0.200000000028718672E+01      0.228836896546037988E-26      0.815146098677173504E-20      0.115845490599558532E+01     -0.154460654132744679E+02      0.257359826074121835E-20      0.974384966046460299E+00     -0.129917995472861350E+02
      0.820000000000000107E+01      0.146424343252248441E+02      0.200000000028718672E+01      0.311311645036012255E-27      0.192390288400505256E-20      0.115845490599558532E+01     -0.154460654132744679E+02      0.601704090756893183E-21      0.974384966046460299E+00     -0.129917995472861350E+02
      0.830000000000000071E+01      0.148424343252535635E+02      0.200000000028718672E+01      0.403415544112209733E-28      0.438513018415610895E-21      0.115845490599558532E+01     -0.154460654132744679E+02      0.135854131269081470E-21      0.974384966046460299E+00     -0.129917995472861350E+02
      0.840000000000000036E+01      0.150424343252822830E+02      0.200000000028718672E+01      0.497165286818313281E-29      0.964117047428078150E-22      0.115845490599558532E+01     -0.154460654132744679E+02      0.295873313358722401E-22      0.974384966046460299E+00     -0.129917995472861350E+02
      0.850000000000000000E+01      0.152424343253110024E+02      0.200000000028718672E+01      0.581685923756853463E-30      0.204212431713720443E-22      0.115845490599558532E+01     -0.154460654132744679E+02      0.620780493764534116E-23      0.974384966046460299E+00     -0.129917995472861350E+02
      0.859999999999999964E+01      0.154424343253397218E+02      0.200000000028718672E+01      0.644916869394941585E-31      0.416153132801880478E-23      0.115845490599558532E+01     -0.154460654132744679E+02      0.125308936012255076E-23      0.974384966046460299E+00     -0.129917995472861350E+02
      0.870000000000000107E+01      0.156424343253684413E+02      0.200000000028718672E+01      0.676185185768851211E-32      0.814717105585615952E-24      0.115845490599558532E+01     -0.154460654132744679E+02      0.242996877361777775E-24      0.974384966046460299E+00     -0.129917995472861350E+02
      0.880000000000000071E+01      0.158424343253971607E+02      0.200000000028718672E+01      0.668984393246357419E-33      0.152985892371594881E-24      0.115845490599558532E+01     -0.154460654132744679E+02      0.451960995154282220E-25      0.974384966046460299E+00     -0.129917995472861350E+02
      0.890000000000000036E+01      0.160424343254258801E+02      0.200000000028718672E+01      0.623028619674072942E-34      0.275062466660233895E-25      0.115845490599558532E+01     -0.154460654132744679E+02      0.804870361766930958E-26      0.974384966046460299E+00     -0.129917995472861350E+02
      0.900000000000000000E+01      0.162424343254545995E+02      0.200000000028718672E+01      0.544745351971962279E-35      0.472626584317914442E-26      0.115845490599558532E+01     -0.154460654132744679E+02      0.136976320666299144E-26      0.974384966046460299E+00     -0.129917995472861350E+02
      0.909999999999999964E+01      0.164424343254833190E+02      0.200000000028718672E+01      0.445869046493895049E-36      0.774459832358041083E-27      0.115845490599558532E+01     -0.154460654132744679E+02      0.222302777787322397E-27      0.974384966046460299E+00     -0.129917995472861350E+02
      0.920000000000000107E+01      0.166424343255120384E+02      0.200000000028718672E+01      0.340524023581901010E-37      0.120743124641584540E-27      0.115845490599558532E+01     -0.154460654132744679E+02      0.343250218623735057E-28      0.974384966046460299E+00     -0.129917995472861350E+02
      0.930000000000000071E+01      0.168424343255407578E+02      0.200000000028718672E+01      0.241798228710084734E-38      0.178641402678713974E-28      0.115845490599558532E+01     -0.154460654132744679E+02      0.502937704694867748E-29      0.974384966046460299E+00     -0.129917995472861350E+02
      0.940000000000000036E+01      0.170424343255694772E+02      0.200000000028718672E+01      0.158990737323126364E-39      0.250089068120528200E-29      0.115845490599558532E+01     -0.154460654132744679E+02      0.697249433915362742E-30      0.974384966046460299E+00     -0.129917995472861350E+02
      0.950000000000000000E+01      0.172424343255981967E+02      0.200000000028718672E+01      0.963661879867361826E-41      0.330197397456105334E-30      0.115845490599558532E+01     -0.154460654132744679E+02      0.911586394108749864E-31      0.974384966046460299E+00     -0.129917995472861350E+02
      0.960000000000000142E+01      0.174424343256269161E+02      0.200000000028718672E+01      0.535619245583891806E-42      0.409638485841128394E-31      0.115845490599558532E+01     -0.154460654132744679E+02      0.111964322670691117E-31      0.974384966046460299E+00     -0.129917995472861350E+02
      0.970000000000000107E+01      0.176424343256556355E+02      0.200000000028718672E+01      0.271375482207573990E-43      0.475532657319178190E-32      0.115845490599558532E+01     -0.154460654132744679E+02      0.128548015512109472E-32      0.974384966046460299E+00     -0.129917995472861350E+02
      0.980000000000000071E+01      0.178424343256843549E+02      0.200000000028718672E+01      0.124464808333169082E-44      0.514824776601936833E-33      0.115845490599558532E+01     -0.154460654132744679E+02      0.136383050940555785E-33      0.974384966046460299E+00     -0.129917995472861350E+02
      0.990000000000000036E+01      0.180424343257130744E+02      0.200000000028718672E+01      0.512530499120523084E-46      0.525563686273111966E-34      0.115845490599558532E+01      0.000000000000000000E+00      0.123810791421260753E-34      0.974384966046460299E+00      0.000000000000000000E+00
      0.100000000000000000E+02      0.182424343257417938E+02      0.200000000028718672E+01      0.187636581733250585E-47      0.592783038520753506E-35      0.115845490599558532E+01      0.000000000000000000E+00      0.104750765030167218E-35      0.974384966046460299E+00      0.000000000000000000E+00
